imageId,split,age,gender,ethnicity,emotion,image_path,load_error,lap_var,tenengrad,face_found,face_area_ratio,roi_lap_var,roi_tenengrad,jpeg_blockiness,artifact_score,niqe,brisque,black_bar_score,black_bar_area_ratio,black_bar_span_ratio,black_bar_solid,black_bar_count,drop_reasons,keep,badness_score,drop_reasons_str
0,train,4,male,caucasian,neutral,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/000000.jpg,False,600.6101684570312,81.92606353759766,True,0.1371742112482853,89.57628631591797,58.64864349365234,-0.6968059539794922,-0.0085053024078767,7.3523717852289,53.66046142578125,0.0,0.0,0.0,False,0,"['niqe', 'brisque']",False,0.6716151718127742,niqe;brisque
1,train,18,female,caucasian,neutral,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/000001.jpg,False,175.1922149658203,42.110721588134766,True,0.001216724537037,2.565624952316284,18.852710723876957,0.4022724628448486,0.0095527323712605,4.086845965587844,10.1864013671875,0.0961944444444444,0.0686501736111111,0.8097222222222222,False,1,"['roi_blur_tenengrad', 'roi_blur_laplacian']",False,0.5172927454576776,roi_blur_tenengrad;roi_blur_laplacian
2,train,80,female,caucasian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/000002.jpg,False,1554.6793212890625,98.35659790039062,True,0.2880717546043602,495.9869384765625,73.55174255371094,0.4244680404663086,0.0043156030730198,6.6630026394365895,51.363525390625,0.0,0.0,0.0,False,0,"['niqe', 'brisque']",False,0.6819208982296848,niqe;brisque
4,train,17,female,caucasian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/000004.jpg,False,2429.135986328125,108.03813934326172,True,0.1625117150890346,133.79859924316406,62.93502426147461,0.9492502212524414,0.0087862510242814,6.238016102687164,62.95538330078125,0.0,0.0,0.0,False,0,"['niqe', 'brisque', 'worst_quality_percentile']",False,0.7688152974676489,niqe;brisque;worst_quality_percentile
5,train,27,male,asian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/000005.jpg,False,118.4786148071289,34.509090423583984,True,0.1232213333333333,43.76115798950195,28.9368839263916,-0.0395529270172119,-0.0011461596172358,4.873324646012922,21.03033447265625,0.0,0.0,0.0,False,0,"['roi_blur_tenengrad', 'roi_blur_laplacian']",False,0.5162793996939695,roi_blur_tenengrad;roi_blur_laplacian
6,train,24,female,caucasian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/000006.jpg,False,21.562278747558597,35.3828125,True,0.4586204133952892,38.2508430480957,46.9186897277832,-0.1119558811187744,-0.0031641316798839,9.557090355140236,62.82183837890625,0.0,0.0,0.0,False,0,"['roi_blur_laplacian', 'niqe', 'brisque', 'worst_quality_percentile']",False,0.7884438049106736,roi_blur_laplacian;niqe;brisque;worst_quality_percentile
12,train,2,female,caucasian,neutral,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/000012.jpg,False,209.0641326904297,54.40040588378906,True,0.1671499648972864,22.61117172241211,32.56956481933594,-0.3074836730957031,-0.0056522311267368,7.280715052601457,52.2200927734375,0.0,0.0,0.0,False,0,"['roi_blur_laplacian', 'niqe', 'brisque', 'worst_quality_percentile']",False,0.7323145830588855,roi_blur_laplacian;niqe;brisque;worst_quality_percentile
18,train,40,female,caucasian,happy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/000018.jpg,False,261.11102294921875,54.87239837646485,True,0.2837802428159665,216.4207000732422,65.37896728515625,-0.0077676773071289,-0.0001415589147803,6.508382558331302,48.60302734375,0.0,0.0,0.0,False,0,"['niqe', 'brisque']",False,0.6346989856408906,niqe;brisque
19,train,16,female,caucasian,happy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/000019.jpg,False,443.4884033203125,70.22393798828125,True,0.1673553719008264,72.94429016113281,59.396217346191406,1.5834693908691406,0.0225488546168477,7.277266170678281,58.393310546875,0.0,0.0,0.0,False,0,"['jpeg_blockiness', 'niqe', 'brisque', 'worst_quality_percentile']",False,0.8322710091910461,jpeg_blockiness;niqe;brisque;worst_quality_percentile
20,train,29,female,caucasian,other,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/000020.jpg,False,419.123779296875,74.91089630126953,True,0.0200929421504101,19.34347915649414,36.60676193237305,0.3810539245605469,0.0050867622507318,6.119450392651479,52.48577880859375,0.0,0.0,0.0,False,0,"['roi_blur_laplacian', 'niqe', 'brisque', 'worst_quality_percentile']",False,0.7808741120557745,roi_blur_laplacian;niqe;brisque;worst_quality_percentile
