imageId,split,age,gender,ethnicity,emotion,image_path,load_error,lap_var,tenengrad,face_found,face_area_ratio,roi_lap_var,roi_tenengrad,jpeg_blockiness,artifact_score,niqe,brisque,black_bar_score,black_bar_area_ratio,black_bar_span_ratio,black_bar_solid,black_bar_count,drop_reasons,keep,badness_score,drop_reasons_str
1354,train,59,female,caucasian,happy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/001354.jpg,False,3639.108154296875,136.4650421142578,True,0.2831431460349559,7133.67138671875,222.4616851806641,0.3542709350585937,0.0025960563011142,6.674623965517413,47.30023193359375,0.0,0.0,0.0,False,0,"['niqe', 'brisque']",False,0.6315170799428473,niqe;brisque
431,train,28,male,caucasian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/000431.jpg,False,1092.69873046875,76.49270629882812,True,0.075625,1499.40087890625,161.54736328125,-0.4979109764099121,-0.0065092607386056,4.398249580644765,36.3409423828125,0.0893,0.03386875,0.465,False,1,[],True,0.4123303912527994,
3790,train,19,female,caucasian,happy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/003790.jpg,False,2962.11328125,108.8460922241211,True,0.0918755662941709,1319.0330810546875,159.24562072753906,0.3821830749511719,0.0035112245523064,5.8931345670307165,35.1671142578125,0.4318181818181818,0.0601177891875566,0.3181818181818182,True,3,"['niqe', 'black_bars_score']",False,0.6015828460829119,niqe;black_bars_score
5916,test,57,female,caucasian,neutral,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/005916.jpg,False,1631.8975830078125,146.73585510253906,True,0.168310322156476,663.0545043945312,157.24517822265625,0.1165685653686523,0.0007944109126755,6.731221239768346,53.85369873046875,0.0985897435897436,0.1092209072978303,0.9294871794871796,False,1,"['niqe', 'brisque']",False,0.6832281142648683,niqe;brisque
5470,valid,19,female,caucasian,happy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/valid_data/005470.jpg,False,3892.955810546875,126.35549926757812,True,0.0359418402777777,3029.474609375,154.25164794921875,0.8824729919433594,0.0069840488943859,3.131042609895523,20.3702392578125,0.0,0.0,0.0,False,0,[],True,0.3203692631962953,
1156,train,27,female,asian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/001156.jpg,False,2743.99267578125,91.429931640625,True,0.0343113425925925,3560.624267578125,152.4484405517578,0.028935432434082,0.0003164765804631,2.120083534359125,11.02081298828125,0.0,0.0,0.0,False,0,[],True,0.16354387280483976,
6174,test,16,male,caucasian,neutral,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/006174.jpg,False,4798.9375,199.2720642089844,True,0.2298065681794027,1485.4217529296875,146.04995727539062,0.4591331481933594,0.0023040517380689,7.381605276150326,41.743896484375,0.0,0.0,0.0,False,0,"['niqe', 'brisque']",False,0.6461903266013398,niqe;brisque
4359,valid,49,female,caucasian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/valid_data/004359.jpg,False,3569.459228515625,113.47989654541016,True,0.0275520833333333,1573.0145263671875,142.3803253173828,0.8607749938964844,0.0075852641085795,2.0643705728926736,8.7406005859375,0.0,0.0,0.0,False,0,[],True,0.22190245533678546,
7433,test,19,male,asian,other,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/007433.jpg,False,3332.242919921875,105.67803955078124,True,0.109789156626506,3738.26318359375,140.9578094482422,-0.079747200012207,-0.0007546241356915,4.712320712420382,28.27508544921875,0.0,0.0,0.0,False,0,[],True,0.4050748355846498,
4519,valid,25,male,caucasian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/valid_data/004519.jpg,False,2083.17822265625,109.80315399169922,True,0.2552354600694444,1486.6351318359375,137.2376708984375,3.9082183837890634,0.0355929516240631,6.438902609096266,66.17462158203125,0.0,0.0,0.0,False,0,"['jpeg_blockiness', 'niqe', 'brisque', 'worst_quality_percentile']",False,0.7278862620714813,jpeg_blockiness;niqe;brisque;worst_quality_percentile
2784,train,58,male,caucasian,other,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/002784.jpg,False,1843.890380859375,76.39961242675781,False,0.0,3212.3857421875,135.33407592773438,0.4485664367675781,0.0058713181474092,6.808739793446872,46.4080810546875,0.0,0.0,0.0,False,0,"['niqe', 'brisque']",False,0.6531114781674655,niqe;brisque
7326,test,8,male,caucasian,other,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/007326.jpg,False,1200.48828125,64.28921508789062,True,0.1348946135831381,3609.23876953125,134.55845642089844,0.6639752388000488,0.0103279411261185,3.519300169025162,12.09912109375,0.0,0.0,0.0,False,0,[],True,0.3007204888379964,
364,train,15,female,caucasian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/000364.jpg,False,3440.194580078125,156.7271270751953,True,0.0713573573573573,1461.9156494140625,132.23736572265625,0.6458759307861328,0.0041210219233791,2.893810523640119,16.93817138671875,0.0,0.0,0.0,False,0,[],True,0.27557938044040003,
5104,valid,50,female,asian,happy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/valid_data/005104.jpg,False,2738.712158203125,93.7587432861328,True,0.1315682022659867,4303.966796875,131.64649963378906,-0.1356582641601562,-0.0014468865298169,2.684248159880241,17.9879150390625,0.0,0.0,0.0,False,0,[],True,0.1907927403909488,
1636,train,31,female,caucasian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/001636.jpg,False,1086.3026123046875,71.97329711914062,False,0.0,5366.33935546875,131.43540954589844,0.2588691711425781,0.0035967390394429,6.056923427023064,40.66143798828125,0.0970984455958549,0.2235544041450777,0.8549222797927462,False,1,"['niqe', 'brisque']",False,0.6170566358947336,niqe;brisque
2991,train,19,female,caucasian,happy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/002991.jpg,False,1464.9056396484375,101.9619598388672,True,0.3048505199793356,1915.635986328125,130.5268096923828,0.1272611618041992,0.0012481239155974,4.143517513896155,16.908935546875,0.0,0.0,0.0,False,0,[],True,0.32686480954166375,
46,train,16,female,caucasian,neutral,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/000046.jpg,False,1270.3929443359375,104.14508056640624,True,0.0292053333333333,1209.1024169921875,129.5098114013672,0.0679082870483398,0.0006520546724526,8.286618635502387,62.76535034179688,0.0,0.0,0.0,False,0,"['niqe', 'brisque', 'worst_quality_percentile']",False,0.706271596931589,niqe;brisque;worst_quality_percentile
5672,test,21,male,asian,happy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/005672.jpg,False,2111.94140625,94.6628646850586,True,0.3058039032470428,2042.9971923828125,124.52113342285156,-0.2459487915039062,-0.002598154933553,5.926437403224161,42.3765869140625,0.1,0.4039159888721357,1.0,False,1,"['niqe', 'brisque']",False,0.5429607936524021,niqe;brisque
5904,test,37,female,caucasian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/005904.jpg,False,19141.849609375,106.541015625,True,0.4107869590495073,21513.599609375,124.46442413330078,0.6579952239990234,0.0061759803392435,8.11596591296297,146.861572265625,0.0,0.0,0.0,False,0,"['niqe', 'brisque', 'worst_quality_percentile']",False,0.7694030380105995,niqe;brisque;worst_quality_percentile
4249,valid,18,male,caucasian,neutral,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/valid_data/004249.jpg,False,2103.28466796875,134.24636840820312,True,0.2605251736111111,984.2359619140624,123.17232513427734,0.9847402572631836,0.0073353213319973,6.375313934618704,44.82745361328125,0.0915625,0.0877007378472222,0.578125,False,1,"['niqe', 'brisque']",False,0.678161385446328,niqe;brisque
2123,train,30,female,caucasian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/002123.jpg,False,1267.6357421875,62.07026672363281,True,0.0095625,357.57379150390625,120.6569366455078,0.0299534797668457,0.0004825737162954,3.7553536199378654,14.67938232421875,0.0953411764705882,0.0991617647058823,0.7670588235294118,False,2,[],True,0.32380450533526545,
7199,test,16,male,caucasian,happy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/007199.jpg,False,3947.63623046875,147.1455841064453,True,0.0697706422018348,2550.547607421875,119.45067596435548,-0.0595893859863281,-0.0004049689016712,3.429547979470616,7.4769287109375,0.0887339449541284,0.0442144495412844,0.436697247706422,False,1,[],True,0.21567037888998108,
6815,test,30,male,caucasian,neutral,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/006815.jpg,False,4115.76318359375,136.2819366455078,True,0.0556128986332574,1339.157958984375,118.48397827148438,0.7823548316955566,0.0057407081614189,4.486152200857764,62.65948486328125,0.0,0.0,0.0,False,0,['brisque'],False,0.6031636654742965,brisque
5131,valid,39,male,caucasian,other,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/valid_data/005131.jpg,False,702.0444946289062,107.57630157470705,True,0.1745234604105572,406.0492858886719,118.304443359375,-0.165567398071289,-0.0015390694242936,7.143501424886611,59.303466796875,0.0879090909090909,0.0790689149560117,0.3954545454545454,False,1,"['niqe', 'brisque', 'worst_quality_percentile']",False,0.6860654824032509,niqe;brisque;worst_quality_percentile
6438,test,4,male,caucasian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/006438.jpg,False,6046.01513671875,98.85210418701172,True,0.0864864864864864,3054.456298828125,117.91493225097656,0.0235881805419921,0.0002386209226133,4.440779248488421,9.07305908203125,0.0,0.0,0.0,False,0,[],True,0.28775979652017064,
7277,test,40,male,afroamerican,neutral,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/007277.jpg,False,471.0741271972656,51.04484939575195,True,0.1061685917915949,2074.04443359375,117.29206848144533,0.1667685508728027,0.0032670984355883,5.568303952882551,45.18939208984375,0.0,0.0,0.0,False,0,['brisque'],False,0.5689125786609649,brisque
7374,test,40,female,caucasian,happy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/007374.jpg,False,1671.3309326171875,127.7666244506836,True,0.1486427638263898,351.3813171386719,117.1379852294922,-0.4667930603027344,-0.0036534819531796,6.494191118517863,46.11468505859375,0.0,0.0,0.0,False,0,"['niqe', 'brisque']",False,0.5531043847471195,niqe;brisque
7457,test,21,female,caucasian,happy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/007457.jpg,False,2627.147705078125,110.61282348632812,True,0.4078807993785749,2766.96875,115.72984313964844,0.6385593414306641,0.0057729232066539,5.801549970515296,36.76971435546875,0.0,0.0,0.0,False,0,"['niqe', 'brisque']",False,0.5786305645349251,niqe;brisque
3943,train,51,male,caucasian,neutral,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/003943.jpg,False,1124.6309814453125,56.97222900390625,True,0.1706049149338374,2187.431396484375,114.7831573486328,0.630500316619873,0.0110668007304022,4.803183859594345,34.46624755859375,0.0,0.0,0.0,False,0,[],True,0.5323003962181937,
5980,test,43,male,caucasian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/005980.jpg,False,1603.4110107421875,72.00696563720703,True,0.0192184838160136,454.1446838378906,113.17906188964844,-0.2518997192382812,-0.0034982687231838,2.8577214908335518,-1.64404296875,0.0,0.0,0.0,False,0,[],True,0.10233778867687444,
