imageId,split,age,gender,ethnicity,emotion,image_path,load_error,lap_var,tenengrad,face_found,face_area_ratio,roi_lap_var,roi_tenengrad,jpeg_blockiness,artifact_score,niqe,brisque,black_bar_score,black_bar_area_ratio,black_bar_span_ratio,black_bar_solid,black_bar_count,drop_reasons,keep,badness_score,drop_reasons_str
5904,test,37,female,caucasian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/005904.jpg,False,19141.849609375,106.541015625,True,0.4107869590495073,21513.599609375,124.46442413330078,0.6579952239990234,0.0061759803392435,8.11596591296297,146.861572265625,0.0,0.0,0.0,False,0,"['niqe', 'brisque', 'worst_quality_percentile']",False,0.7694030380105995,niqe;brisque;worst_quality_percentile
1354,train,59,female,caucasian,happy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/001354.jpg,False,3639.108154296875,136.4650421142578,True,0.2831431460349559,7133.67138671875,222.4616851806641,0.3542709350585937,0.0025960563011142,6.674623965517413,47.30023193359375,0.0,0.0,0.0,False,0,"['niqe', 'brisque']",False,0.6315170799428473,niqe;brisque
1636,train,31,female,caucasian,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/001636.jpg,False,1086.3026123046875,71.97329711914062,False,0.0,5366.33935546875,131.43540954589844,0.2588691711425781,0.0035967390394429,6.056923427023064,40.66143798828125,0.0970984455958549,0.2235544041450777,0.8549222797927462,False,1,"['niqe', 'brisque']",False,0.6170566358947336,niqe;brisque
5610,valid,42,male,afroamerican,slightlyhappy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/valid_data/005610.jpg,False,5138.24951171875,64.9921875,False,0.0,4924.9033203125,73.88420104980469,-0.1917276382446289,-0.0029500104961787,5.229560505533593,67.8016357421875,0.0,0.0,0.0,False,0,['brisque'],False,0.5626805022141604,brisque
5104,valid,50,female,asian,happy,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/valid_data/005104.jpg,False,2738.712158203125,93.7587432861328,True,0.1315682022659867,4303.966796875,131.64649963378906,-0.1356582641601562,-0.0014468865298169,2.684248159880241,17.9879150390625,0.0,0.0,0.0,False,0,[],True,0.1907927403909488,
2305,train,8,female,caucasian,neutral,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/train_data/002305.jpg,False,1411.014892578125,62.517845153808594,True,0.065765733256351,3866.1806640625,93.2883529663086,0.2022266387939453,0.0032347025887043,3.372805254331681,2.9736328125,0.0,0.0,0.0,False,0,[],True,0.2054659870494412,
5455,valid,40,male,caucasian,neutral,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/valid_data/005455.jpg,False,2238.445556640625,79.93609619140625,True,0.2819700598802395,3753.911865234375,109.67183685302734,-0.083536148071289,-0.0010450366105723,4.218836900924851,34.36279296875,0.0,0.0,0.0,False,0,[],True,0.3916277373002442,
7433,test,19,male,asian,other,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/007433.jpg,False,3332.242919921875,105.67803955078124,True,0.109789156626506,3738.26318359375,140.9578094482422,-0.079747200012207,-0.0007546241356915,4.712320712420382,28.27508544921875,0.0,0.0,0.0,False,0,[],True,0.4050748355846498,
7186,test,2,male,caucasian,neutral,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/007186.jpg,False,2684.019287109375,71.70764923095703,True,0.1165198237885462,3672.0205078125,75.84713745117188,-0.8744211196899414,-0.0121942514762873,4.201458565419042,61.31036376953125,0.0,0.0,0.0,False,0,['brisque'],False,0.45213461285125095,brisque
7326,test,8,male,caucasian,other,/home/fox/Desktop/Projects/Amrita RLHF/Diffusion_RL_Abi/datasets/appa-real-dataset_v2/test_data/007326.jpg,False,1200.48828125,64.28921508789062,True,0.1348946135831381,3609.23876953125,134.55845642089844,0.6639752388000488,0.0103279411261185,3.519300169025162,12.09912109375,0.0,0.0,0.0,False,0,[],True,0.3007204888379964,
